Record Length,2.500000e+03,,   0.004601000000,   0.76800,
Sample Interval,4.000000e-08,,   0.004601040000,   0.77600,
Trigger Point,-1.150250000000e+05,,   0.004601080000,   0.76800,
,,,   0.004601120000,   0.77600,
,,,   0.004601160000,   0.76800,
,,,   0.004601200000,   0.76800,
Source,CH1,,   0.004601240000,   0.76800,
Vertical Units,V,,   0.004601280000,   0.77600,
Vertical Scale,2.000000e-01,,   0.004601320000,   0.77600,
Vertical Offset,2.000000e-01,,   0.004601360000,   0.76800,
Horizontal Units,s,,   0.004601400000,   0.76000,
Horizontal Scale,1.000000e-05,,   0.004601440000,   0.76800,
Pt Fmt,Y,,   0.004601480000,   0.77600,
Yzero,0.000000e+00,,   0.004601520000,   0.76000,
Probe Atten,1.000000e+01,,   0.004601560000,   0.76800,
Model Number,TDS1001B,,   0.004601600000,   0.76800,
Serial Number,C059812,,   0.004601640000,   0.76000,
Firmware Version,FV:v22.01,,   0.004601680000,   0.77600,
,,,0.004601720000,   0.76000,
,,,0.004601760000,   0.76000,
,,,0.004601800000,   0.76000,
,,,0.004601840000,   0.76800,
,,,0.004601880000,   0.76800,
,,,0.004601920000,   0.76800,
,,,0.004601960000,   0.76000,
,,,0.004602000000,   0.76800,
,,,0.004602040000,   0.77600,
,,,0.004602080000,   0.77600,
,,,0.004602120000,   0.75200,
,,,0.004602160000,   0.75200,
,,,0.004602200000,   0.76800,
,,,0.004602240000,   0.76800,
,,,0.004602280000,   0.77600,
,,,0.004602320000,   0.76000,
,,,0.004602360000,   0.76800,
,,,0.004602400000,   0.76800,
,,,0.004602440000,   0.76800,
,,,0.004602480000,   0.77600,
,,,0.004602520000,   0.76800,
,,,0.004602560000,   0.77600,
,,,0.004602600000,   0.77600,
,,,0.004602640000,   0.77600,
,,,0.004602680000,   0.75200,
,,,0.004602720000,   0.76000,
,,,0.004602760000,   0.78400,
,,,0.004602800000,   0.77600,
,,,0.004602840000,   0.76800,
,,,0.004602880000,   0.76000,
,,,0.004602920000,   0.77600,
,,,0.004602960000,   0.78400,
,,,0.004603000000,   0.76800,
,,,0.004603040000,   0.76800,
,,,0.004603080000,   0.77600,
,,,0.004603120000,   0.76000,
,,,0.004603160000,   0.76000,
,,,0.004603200000,   0.76000,
,,,0.004603240000,   0.76000,
,,,0.004603280000,   0.76000,
,,,0.004603320000,   0.76800,
,,,0.004603360000,   0.77600,
,,,0.004603400000,   0.76000,
,,,0.004603440000,   0.74400,
,,,0.004603480000,   0.77600,
,,,0.004603520000,   0.77600,
,,,0.004603560000,   0.77600,
